Unnamed: 0,date,first_open_x,last_close_x,max_high,min_low,avg_return,volatility_return,volatility_log_return,total_volume,last_momentum_3,avg_true_range,session_return,range,range_ratio,range_ratio_close,up_moves,down_moves,up_move_ratio,avg_body,std_body,max_body,min_body,avg_candle_range,std_close,last_close_y,bullish_count,bearish_count,first_open_y,first_last_change,rsi_14_mean,rsi_14_std,ema_20_mean,macd_mean,macd_signal_mean,macd_diff_mean,macd_diff_std,atr_14_mean,bb_upper_mean,bb_lower_mean,bb_mavg_mean,count_is_doji,count_is_hammer,count_is_inverted_hammer,count_is_bullish_engulfing,count_is_bearish_engulfing,count_is_morning_star,close,session_volume,prev_high,prev_low,prev_close,rolling_high,rolling_low,zone_mid,zone_top,zone_bottom,vol_zone_top,vol_zone_bottom,avg_dist_to_prev_high,min_dist_to_prev_high,avg_dist_to_prev_low,max_dist_to_prev_low,avg_ratio_to_high,avg_ratio_to_low,broke_prev_high,broke_prev_low,breakout_above_magnitude,breakout_below_magnitude,broke_above_prev_high_any,broke_above_prev_high_sum,broke_below_prev_low_any,broke_below_prev_low_sum,broke_above_zone_top_any,broke_above_zone_top_sum,broke_below_zone_bottom_any,broke_below_zone_bottom_sum,broke_above_prev_close_any,broke_above_prev_close_sum,broke_below_prev_close_any,broke_below_prev_close_sum,minutes_to_breakout_above_close,minutes_to_breakout_below_close,cluster,cluster_prob
63,2024-04-05,2276.75,2293.43,2299.3,2276.57,1.4586220993930443e-05,0.0009546134069906,0.0009554793592181,35085,0.0024258265293632,2.305486725663729,0.0073262325683538,22.73000000000001,0.0099835291533984,0.009910919452523,64,48,0.5714285714285714,1.1976991150442249,1.3946588221097551,9.360000000000127,0.0,2.194690265486733,5.929812358323036,2293.43,64,49,2276.75,16.679999999999836,52.29603461111709,10.837683004655837,2286.4144778079853,0.1209481334207484,0.0889409314932793,0.0320072019274691,0.4428002057684018,2.077654616964367,2290.9354857310827,2281.796080640599,2286.365783185841,12,6,3,2,4,5,2293.43,35085,2300.67,2282.87,2289.77,2287.04,2265.42,2276.23,2281.635,2270.825,2294.515,2287.337,-13.99743362831865,-23.5,3.802566371681533,15.480000000000018,-0.7863726315699929,0.2136273122502349,0.0,1.0,0.0,6.299999999999727,False,0,True,40,True,84,False,0,True,53,True,76,225.0,0.0,-1,0.0
66,2024-04-10,2351.27,2325.89,2360.03,2321.96,-9.790734508266288e-05,0.0011117707118659,0.0011143268495213,40027,-0.0027483599879948,2.2615044247787304,-0.0107941665567969,38.07000000000016,0.0161912498351955,0.0163679279759576,58,54,0.5178571428571429,1.14477876106194,1.7976820876106836,11.7800000000002,0.0,2.198761061946875,7.270473117051062,2325.89,58,55,2351.27,-25.38000000000011,46.272631954483,10.09033962968428,2352.077532884967,-0.600351722999837,-0.5173983562400499,-0.082953366759787,0.5079288672321695,1.9786976278857724,2356.302152656873,2348.033095130737,2352.1676238938053,15,8,2,2,2,6,2325.89,40027,2365.28,2343.05,2351.93,2345.5,2322.77,2334.135,2339.8175,2328.4525000000003,2356.023,2346.004,-14.433893805309925,-43.07000000000016,7.7961061946900925,16.829999999999927,-0.649297937742329,0.3507020172734174,0.0,1.0,0.0,21.090000000000146,False,0,True,11,True,108,True,4,True,64,True,51,5.0,0.0,-1,0.0
67,2024-04-11,2343.91,2342.65,2346.06,2325.85,6.401061326793328e-05,0.0009741771818917,0.0009716907266842,46366,0.0011581493542569,2.23274336283188,-0.0005375633023451,20.21000000000004,0.0086223447146008,0.0086269822636757,54,59,0.4778761061946903,1.0628318584070628,1.0458314097154555,9.059999999999944,0.0099999999997635,2.075309734513304,4.363202562251895,2342.65,54,59,2343.91,-1.2599999999997635,49.64068925461214,9.122410904817878,2337.1624875168154,-0.3514086348563656,-0.5272165284455544,0.1758078935891888,0.5229906103184024,2.5125409224991304,2343.0502383583075,2330.869487305409,2336.9598628318586,7,5,3,5,1,9,2342.65,46366,2360.03,2321.96,2325.89,2365.28,2343.05,2354.165,2359.7225,2348.6075,2338.614,2336.487,-22.67008849557544,-32.0600000000004,15.399911504424727,23.90000000000009,-0.5954843157365648,0.4045156579960337,0.0,0.0,0.0,0.0,False,0,False,0,False,0,True,113,True,113,True,1,0.0,290.0,-1,0.0
71,2024-04-17,2381.63,2387.85,2394.29,2372.64,3.874158932801898e-05,0.0005514671284396,0.0005513737029249,40705,0.0005572968171227,1.889292035398216,0.0026116567224967,21.65000000000009,0.0090904128684976,0.0090667336725506,58,55,0.5132743362831859,0.9977876106194772,0.7589416203236312,4.130000000000109,0.0199999999999818,1.8515929203539625,5.221141694210284,2387.85,58,55,2381.63,6.2199999999998,53.86112207374923,11.268593675218634,2383.438421085618,0.81106285779678,0.8667425400528467,-0.0556796822560666,0.5373955884964491,1.933121809627796,2388.6178418040686,2378.44527324018,2383.531557522124,7,3,3,2,5,7,2387.85,40705,2389.01,2362.99,2377.46,2362.48,2344.58,2353.53,2358.005,2349.055,2386.314,2380.616,-4.587522123894029,-16.210000000000036,21.432477876106407,30.870000000000346,-0.1763075306528217,0.8236924309152043,1.0,0.0,5.279999999999745,0.0,True,31,False,0,True,113,False,0,True,107,True,15,0.0,95.0,-1,0.0
72,2024-04-18,2374.78,2389.4,2389.88,2373.13,5.997353869003878e-06,0.0007163098934873,0.000717367720265,40496,0.0022440804513328,1.8130088495575487,0.006156359747008,16.75,0.0070532849358677,0.0070101280656231,58,55,0.5132743362831859,0.8867256637167723,0.7268160045188602,3.300000000000182,0.0100000000002182,1.6950442477876424,3.2726000461332183,2389.4,58,55,2374.78,14.61999999999989,50.46858138537481,9.03352995820476,2379.5635123481647,-0.1918858239848498,-0.2568944105561413,0.0650085865712915,0.3542902474759772,1.7684026346834916,2383.272356161725,2375.6454225993366,2379.458889380531,13,5,4,2,2,5,2389.4,40496,2394.29,2372.64,2387.85,2389.01,2362.99,2376.0,2382.505,2369.495,2380.183,2378.419,-14.826283185840662,-21.039999999999964,6.823716814159428,16.76000000000022,-0.684816743696252,0.3151832101143736,0.0,0.0,0.0,0.0,False,0,False,0,True,30,False,0,True,2,True,113,540.0,0.0,-1,0.0
73,2024-04-19,2391.28,2380.29,2393.82,2372.91,-3.358525204238125e-05,0.0006649271972119,0.0006649767153545,59385,0.00086198196986,2.56292035398233,-0.0045958649760798,20.91000000000031,0.0087442708507578,0.0087846438879297,56,57,0.495575221238938,1.25840707964602,0.9910010868991,5.079999999999927,0.0299999999997453,2.559646017699141,3.544869516552265,2380.29,56,57,2391.28,-10.990000000000236,48.357245366168925,7.318810784914503,2383.036648785137,-0.185420431321242,-0.1554450088589825,-0.0299754224622595,0.4388030891430991,2.5511066905873703,2387.584043954778,2378.5117348062845,2383.0478893805307,17,11,2,4,9,5,2380.29,59385,2389.88,2373.13,2389.4,2394.29,2372.64,2383.465,2388.8775,2378.0525,2383.915,2380.614,-7.225575221239056,-16.039999999999964,9.524424778760944,18.809999999999945,-0.4313775993947138,0.568622340903797,1.0,1.0,3.940000000000055,0.2200000000002546,True,8,True,3,True,15,True,20,True,10,True,112,0.0,0.0,-1,0.0
76,2024-04-24,2327.83,2320.26,2331.3,2311.78,3.060866950049272e-05,0.0008858352080054,0.0008837074828021,30030,-0.0012912889646444,1.929823008849547,-0.003251955684049,19.519999999999985,0.0083854920677197,0.0084128502840198,51,62,0.4513274336283185,0.9250442477876004,0.8239399292140557,4.710000000000036,0.0100000000002182,1.7920353982300885,5.030198181194849,2320.26,51,62,2327.83,-7.569999999999709,51.32797242890653,13.25558851852452,2319.992148122561,0.7061058201297863,0.7498251207735546,-0.0437193006437681,0.6189958945806039,1.9414949880618853,2325.2559090716754,2314.8727811938115,2320.064345132744,10,4,7,9,5,5,2320.26,30030,2316.77,2291.39,2312.35,2372.9,2333.19,2353.045,2362.9725,2343.1175000000003,2324.108,2314.862,4.049911504424806,-3.929999999999836,29.429911504424915,38.59000000000015,0.1595709749745395,1.1595709355734378,1.0,0.0,14.5300000000002,0.0,True,84,False,0,False,0,True,113,True,113,True,4,0.0,325.0,-1,0.0
77,2024-04-25,2313.16,2318.74,2334.72,2312.35,-5.585725121362842e-06,0.0006562415286611,0.0006564112929801,28123,-0.001752188082538,1.8256637168141487,0.0024122844939389,22.36999999999989,0.0096707534282107,0.0096474809594865,60,53,0.5309734513274337,0.9519469026548768,1.0276541059330806,5.769999999999982,0.0199999999999818,1.7731858407079517,4.972244025696872,2318.74,60,53,2313.16,5.579999999999927,55.18511442760529,9.510673499751304,2322.6860380511366,0.5905370404425935,0.6518881180228672,-0.0613510775802736,0.3750697083371678,1.6871817618904603,2326.516653565746,2319.020452628944,2322.768553097345,10,7,3,2,1,6,2318.74,28123,2331.3,2311.78,2320.26,2316.77,2291.39,2304.08,2310.425,2297.735,2330.011,2325.301,-8.110973451327615,-18.670000000000076,11.409026548672369,21.58999999999969,-0.4155211596212326,0.5844787891492617,1.0,0.0,3.419999999999618,0.0,True,4,False,0,True,113,False,0,True,83,True,38,110.0,0.0,-1,0.0
79,2024-04-29,2328.31,2333.31,2344.3,2327.41,-3.970111393054705e-05,0.0008200283797574,0.0008218089367139,31558,0.0004158913365974,1.7937168141592843,0.0021474803612921,16.890000000000327,0.0072541886604448,0.0072386438150097,53,60,0.4690265486725664,0.899203539823018,0.7292353402132341,3.480000000000018,0.0100000000002182,1.6572566371681294,4.39516769864848,2333.31,53,60,2328.31,5.0,47.73323906638185,12.654634441429902,2336.588230171433,-0.6163277463925237,-0.5538682309027022,-0.0624595154898215,0.5883031400174056,1.912155060129053,2342.275903239654,2331.114238353266,2336.69507079646,10,3,7,6,5,2,2333.31,31558,2352.5,2333.46,2343.89,2334.72,2312.35,2323.535,2329.1275,2317.9425,2333.633,2331.855,-16.910088495575213,-24.889999999999876,2.129911504424749,10.110000000000127,-0.8881348533319533,0.1118650941470409,0.0,1.0,0.0,6.050000000000182,False,0,True,53,True,111,False,0,True,2,True,113,350.0,0.0,-1,0.0
82,2024-05-02,2319.56,2290.09,2320.99,2286.25,-3.558445409181185e-05,0.0010172075290462,0.0010143868867518,29370,0.0001790643233989,2.064601769911486,-0.0127049957750606,34.73999999999978,0.0149769783924536,0.0151697094873999,48,65,0.4247787610619469,0.9996460176990952,0.9054477278470824,4.360000000000127,0.0199999999999818,1.8829203539822763,8.468944662953684,2290.09,48,65,2319.56,-29.4699999999998,48.49109720529855,16.445085629344565,2306.794272851532,0.2406489511852516,0.3384482445490281,-0.0977992933637765,0.8096091710141813,1.9456842867727795,2313.5368360275515,2300.237296715811,2306.8870663716816,7,7,4,3,3,10,2290.09,29370,2301.25,2281.63,2299.45,2329.47,2302.91,2316.19,2322.8299999999995,2309.55,2302.706,2299.049,5.4876106194690335,-13.239999999999782,25.107610619468925,38.83999999999969,0.2796947166041971,1.2796946656358,1.0,0.0,19.73999999999978,0.0,True,83,False,0,False,0,True,67,True,92,True,35,0.0,335.0,-1,0.0
86,2024-05-08,2317.02,2310.58,2321.32,2303.72,-3.535030017633155e-05,0.0004929052393448,0.0004929977094302,32376,-0.0017454268951274,1.6545132743362714,-0.0027794322017073,17.600000000000364,0.0075959637810637,0.0076171350916221,48,65,0.4247787610619469,0.8058407079646094,0.7882028900150504,5.3400000000001455,0.0100000000002182,1.6349557522123772,4.181626243515307,2310.58,48,65,2317.02,-6.440000000000055,48.54620187247214,14.77964247895941,2314.281573840842,0.0022979064504164,0.0327527283384486,-0.0304548218880322,0.4125366196847959,1.60553050305376,2317.996113592774,2310.6284262302347,2314.312269911504,12,7,4,8,6,11,2310.58,32376,2325.06,2310.01,2319.86,2330.26,2308.14,2319.2,2324.73,2313.67,2315.762,2313.909,-10.99168141592915,-20.699999999999815,4.058318584070577,10.639999999999873,-0.7303442316003401,0.2696557019544816,0.0,1.0,0.0,6.290000000000418,False,0,True,29,False,0,True,46,True,4,True,113,90.0,0.0,-1,0.0
87,2024-05-09,2312.12,2314.53,2329.33,2306.73,1.5270080860519728e-05,0.0005578897474716,0.0005580999224458,31672,-0.003594675575148,1.5664601769911766,0.001042333442901,22.59999999999991,0.0097745791740912,0.0097644014119496,61,51,0.5446428571428571,0.7974336283185932,0.985171104392736,8.069999999999709,0.0,1.5476106194690558,4.2707025349731085,2314.53,61,52,2312.12,2.410000000000309,51.49144652218694,13.31627025898285,2313.573714184167,0.1447821339117855,0.0546895019966292,0.0900926319151562,0.4262793636849474,1.551191257751359,2317.460088609429,2309.3953361693325,2313.4277123893808,11,5,7,6,2,8,2314.53,31672,2321.32,2303.72,2310.58,2325.06,2310.01,2317.535,2321.2975,2313.7725,2315.056,2311.488,-7.336902654867431,-13.809999999999944,10.263097345132932,23.79000000000042,-0.416869445340786,0.5831304978410353,1.0,0.0,8.009999999999764,0.0,True,9,False,0,True,9,True,69,True,94,True,30,0.0,205.0,-1,0.0
90,2024-05-14,2343.13,2348.09,2352.55,2336.07,2.3367930806773643e-06,0.000477285482503,0.0004773086399967,30402,-0.0002895132345865,1.5916814159292167,0.0021168266378732,16.480000000000018,0.0070333272161595,0.0070184703312053,57,56,0.504424778761062,0.80955752212389,0.6901674090141066,3.569999999999709,0.0199999999999818,1.5536283185840865,3.1621465838408014,2348.09,57,56,2343.13,4.960000000000036,49.64896489454172,10.969493561344386,2343.3456694125744,0.0372081101395854,0.0478709415678469,-0.0106628314282615,0.3805561506256882,1.5341236169986694,2346.67723627476,2340.071321247364,2343.374278761062,7,6,6,1,6,5,2348.09,30402,2356.98,2338.47,2347.5,2378.32,2351.24,2364.78,2371.55,2358.01,2344.744,2343.009,-13.586548672566373,-20.639999999999876,4.9234513274338445,11.620000000000346,-0.7340112338495396,0.2659887121256118,0.0,1.0,0.0,2.399999999999636,False,0,True,21,False,0,True,113,True,14,True,111,315.0,0.0,-1,0.0
93,2024-05-17,2377.91,2400.44,2405.22,2376.63,8.715984219017834e-05,0.0004336318078752,0.0004335024384923,33850,0.0011385864011912,1.4762831858407175,0.009474706780324,28.58999999999969,0.0120231631979341,0.0119103164419855,73,40,0.6460176991150443,0.7423893805309764,0.7523146121141921,5.150000000000091,0.0399999999999636,1.4707964601770016,4.867998815570768,2400.44,73,40,2377.91,22.5300000000002,56.87458058476291,10.655478637083895,2383.8904710789125,0.4260365980097057,0.2939570835503479,0.1320795144593578,0.3529730498850116,1.5670015296721342,2387.0672109656603,2380.420089919296,2383.743650442478,9,4,5,6,6,8,2400.44,33850,2394.52,2373.37,2376.94,2378.41,2355.73,2367.07,2372.74,2361.4,2385.658,2382.649,-9.530176991150409,-17.570000000000164,11.619823008849682,29.66000000000031,-0.4505993636194328,0.5494005890992455,1.0,0.0,10.699999999999818,0.0,True,5,False,0,True,113,False,0,True,113,True,2,0.0,5.0,-1,0.0
95,2024-05-21,2413.8,2429.71,2429.97,2408.7,4.1002785435317e-05,0.0005524665488925,0.0005525180337726,40063,0.0015086251313862,2.0525663716814324,0.0065912668820946,21.269999999999985,0.0088118319661943,0.0087541311514542,65,45,0.5909090909090909,1.0237168141592703,0.7877558481107119,3.3900000000003274,0.0,2.012920353982313,4.1962772278173945,2429.71,65,48,2413.8,15.909999999999854,51.83476419833191,9.937299266692436,2417.6810739500515,-0.1598912115512302,-0.3915690955990495,0.2316778840478193,0.3312201265434293,2.206876113853374,2421.3462541205395,2413.324949419284,2417.335601769912,12,4,9,5,5,7,2429.71,40063,2450.07,2407.4,2418.52,2405.22,2376.63,2390.925,2398.0725,2383.7775,2417.656,2415.417,-32.0094690265488,-40.190000000000055,10.66053097345127,22.309999999999945,-0.7501633062194855,0.249836670344846,0.0,0.0,0.0,0.0,False,0,False,0,True,113,False,0,True,49,True,81,210.0,0.0,-1,0.0
99,2024-05-27,2346.05,2350.64,2351.71,2338.19,3.254130346997137e-05,0.0003672634622566,0.0003671673608275,28203,0.0016618798844354,1.3600884955752257,0.0019564800409197,13.519999999999982,0.0057628780290275,0.0057516250893373,51,62,0.4513274336283185,0.614159292035395,0.6005960219168337,4.029999999999745,0.0299999999997453,1.3393805309734583,2.3164038920593844,2350.64,51,62,2346.05,4.589999999999691,54.45809616758937,8.733301773834336,2343.2024601602407,0.381263148325704,0.3578659372771131,0.0233972110485909,0.2458823391952381,1.3841049953437958,2345.5006286387093,2340.8150085294324,2343.157818584071,13,7,4,8,5,7,2350.64,28203,2344.09,2330.57,2342.03,2374.05,2355.04,2364.545,2369.2975,2359.7925,2345.306,2342.459,-0.3148672566373043,-5.7800000000002,13.205132743362675,20.06999999999971,-0.023288996549431,0.9767109294860774,1.0,0.0,7.619999999999891,0.0,True,67,False,0,False,0,True,113,True,98,True,32,0.0,15.0,-1,0.0
100,2024-05-28,2350.95,2363.1,2364.14,2340.32,4.688621113088285e-05,0.0004499249397921,0.0004498327564052,32880,0.0039382623214081,1.5079646017699002,0.0051681235245326,23.81999999999971,0.010132074267849,0.0100799796876982,56,55,0.5045045045045045,0.7395575221239074,0.7443746049303421,4.420000000000073,0.0,1.502300884955738,4.628494475458774,2363.1,56,57,2350.95,12.150000000000093,53.6624875095198,14.587849106434224,2346.777011549685,0.2589482424306509,0.1931713827668484,0.0657768596638025,0.3967848918081649,1.4444165982930597,2350.189786095662,2343.1737979751347,2346.681792035398,12,9,5,7,7,8,2363.1,32880,2351.71,2338.19,2350.64,2344.09,2330.57,2337.33,2340.71,2333.95,2345.335,2342.827,-4.358495575221281,-11.050000000000182,9.1615044247787,24.90999999999985,-0.3223739092342735,0.6776260168012349,1.0,0.0,12.429999999999836,0.0,True,31,False,0,True,113,False,0,True,39,True,84,0.0,0.0,-1,0.0
102,2024-05-30,2334.43,2343.25,2345.16,2322.74,-6.79685741928814e-06,0.0007275542823234,0.0007280745147121,41480,0.0008157721646577,2.055221238938063,0.0037782242346098,22.42000000000008,0.0096040575215363,0.009567907820335,64,49,0.5663716814159292,1.000176991150418,0.9504942157155808,4.7800000000002,0.0300000000002,1.9612389380531043,4.207823728600191,2343.25,64,49,2334.43,8.820000000000164,49.55337926381234,11.780418773651895,2334.8881769625823,-0.2652936637982587,-0.3481906768129298,0.0828970130146711,0.5095368029640426,2.02373070601145,2340.068370057113,2329.4915325977545,2334.779951327433,15,6,2,6,7,5,2343.25,41480,2361.37,2334.61,2345.12,2364.14,2340.32,2352.23,2358.185,2346.275,2335.72,2333.36,-26.63522123893793,-38.11999999999989,0.1247787610618334,9.679999999999836,-0.9953370793572902,0.0046628832735034,0.0,1.0,0.0,11.870000000000346,False,0,True,67,False,0,True,113,True,1,True,113,520.0,0.0,-1,0.0
103,2024-05-31,2343.75,2354.76,2359.8,2339.72,4.349617915495419e-05,0.0005177914438792,0.0005175571791091,36105,0.0001019316038939,1.5107964601769814,0.0046976,20.080000000000386,0.0085674666666668,0.0085274083133739,58,54,0.5178571428571429,0.7393805309734569,0.95922986518377,6.420000000000073,0.0,1.504336283185835,3.4143127342897346,2354.76,58,55,2343.75,11.010000000000218,54.12712797942264,7.99081799933613,2343.3079419049504,0.5356027331171656,0.4956760326004839,0.0399267005166816,0.337627796296242,1.5345731360063168,2345.8161514248413,2340.690751230026,2343.2534513274336,14,7,3,6,4,5,2354.76,36105,2345.16,2322.74,2343.25,2361.37,2334.61,2347.99,2354.68,2341.3,2343.947,2341.834,-0.9866371681414542,-4.730000000000018,21.43336283185862,36.41000000000031,-0.0440070082129546,0.9559929471840144,1.0,0.0,14.640000000000327,0.0,True,17,False,0,True,7,True,12,True,82,True,79,0.0,15.0,-1,0.0
105,2024-06-04,2345.79,2337.25,2351.74,2325.42,1.433602657621885e-05,0.0006961346777251,0.0006949768944853,40332,0.0017100537445462,1.805132743362824,-0.0036405645859177,26.31999999999971,0.011220100691025,0.0112610974435767,56,57,0.495575221238938,0.820796460176959,0.6309532776353501,3.1399999999998727,0.0299999999997453,1.7013274336283106,8.088411935155193,2337.25,56,57,2345.79,-8.539999999999964,48.13490075061832,18.90626628137217,2338.181520333891,0.0363778148530521,0.0422822546547777,-0.0059044398017256,0.6555527863797105,1.78259041653431,2343.8771986646643,2332.440385406133,2338.158792035398,8,8,4,5,5,5,2337.25,40332,2336.51,2314.77,2333.53,2359.8,2339.72,2349.76,2354.78,2344.74,2348.969,2332.346,1.7323893805307622,-10.940000000000056,23.472389380531,36.11999999999989,0.0796867203700102,1.0796866743718525,1.0,0.0,15.229999999999563,0.0,True,57,False,0,False,0,True,78,True,75,True,52,0.0,280.0,-1,0.0
106,2024-06-05,2337.26,2343.48,2345.31,2328.14,2.36543515119064e-05,0.0004417767678239,0.0004418202578307,36998,0.0010636525572516,1.568407079646006,0.0026612358060291,17.170000000000073,0.0073462088086049,0.0073267107037397,58,55,0.5132743362831859,0.7404424778760987,0.7389137652427492,4.909999999999855,0.0199999999999818,1.566902654867244,3.350973180247782,2343.48,58,55,2337.26,6.2199999999998,53.81668175798107,11.87765250389848,2334.255979120995,0.3002846958944182,0.2659253377345947,0.0343593581598234,0.3960710001452444,1.5785225981056663,2337.651280244856,2330.812206480808,2334.231743362832,10,5,7,1,2,5,2343.48,36998,2351.74,2325.42,2337.25,2336.51,2314.77,2325.6400000000003,2331.0750000000003,2320.2050000000004,2333.562,2331.755,-16.98168141592898,-23.15999999999985,9.338318584070732,18.559999999999945,-0.6452006371857343,0.3547993248203461,0.0,0.0,0.0,0.0,False,0,False,0,True,111,False,0,True,33,True,91,0.0,0.0,-1,0.0
108,2024-06-07,2380.11,2326.36,2387.69,2313.31,-0.0001228476039252,0.0014000447586442,0.0013993178456961,45649,0.0014248509502592,3.1295575221238927,-0.022582989861813,74.38000000000011,0.0312506564822634,0.0319726955415327,50,63,0.4424778761061947,1.5899115044248016,1.853034430128456,15.220000000000256,0.0099999999997635,2.8829203539823087,22.30492891145985,2326.36,50,63,2380.11,-53.75,42.854561354469006,18.36046872697393,2357.394053328492,-1.76499632595486,-1.656655997297326,-0.1083403286575341,1.281071513982945,2.92545734595878,2368.714713288732,2346.3556495431267,2357.5351814159294,10,5,7,0,5,3,2326.36,45649,2371.46,2353.44,2359.14,2345.31,2328.14,2336.725,2341.0175,2332.4325,2375.946,2332.884,-16.734778761061996,-54.809999999999945,1.285221238937985,34.04999999999973,-0.9286780151156492,0.0713219293904582,1.0,1.0,16.230000000000018,40.13000000000011,True,49,True,63,True,68,True,16,True,50,True,65,0.0,240.0,-1,0.0
110,2024-06-11,2303.63,2312.94,2319.94,2297.75,2.1986262739279588e-05,0.0004752502351682,0.0004752634989016,39449,-0.0022603939297206,1.571681415929231,0.0040414476283083,22.19000000000005,0.0096326232945395,0.0095938502511954,60,52,0.5357142857142857,0.7785840707964966,0.6875757974536313,3.590000000000145,0.0,1.542212389380559,4.539627710889095,2312.94,60,53,2303.63,9.309999999999944,54.45137210046661,10.678161263473688,2305.135045030106,0.5214811721357887,0.503404070138326,0.0180771019974626,0.3877023905758437,1.4695832138140037,2308.468289806078,2301.718612848789,2305.0934513274337,11,5,3,5,5,5,2312.94,39449,2308.56,2287.78,2307.23,2387.69,2313.31,2350.5,2369.0950000000003,2331.905,2307.093,2302.422,-2.6963716814158896,-9.519999999999982,18.083628318583852,31.6899999999996,-0.1297580149979743,0.8702419368788326,1.0,0.0,11.38000000000011,0.0,True,19,False,0,False,0,True,113,True,35,True,94,265.0,0.0,-1,0.0
111,2024-06-12,2314.07,2336.3,2341.66,2310.84,8.912117779791088e-05,0.0006159642709003,0.0006150890966198,33820,-0.0015769298159392,1.4799115044247708,0.0096064509716646,30.81999999999971,0.0133185253687225,0.0131917989984161,64,48,0.5714285714285714,0.6417699115044125,0.7351253902864164,4.809999999999945,0.0,1.3923893805309666,6.480488635033532,2336.3,64,49,2314.07,22.23000000000001,53.660578306318655,12.087496989128203,2314.629197412273,0.5833308684301317,0.479951240979064,0.1033796274510677,0.6845032534758126,1.4285790935946845,2318.073905396934,2310.9546521251896,2314.514278761062,10,6,4,3,5,9,2336.3,33820,2319.94,2297.75,2312.94,2308.56,2287.78,2298.17,2303.365,2292.9750000000004,2315.706,2312.462,-4.08212389380536,-8.480000000000018,18.10787610619469,43.0,-0.1839623122957655,0.8160376426388918,1.0,0.0,21.7199999999998,0.0,True,11,False,0,True,113,False,0,True,107,True,38,0.0,55.0,-1,0.0
113,2024-06-14,2305.51,2328.5,2336.59,2303.59,4.551466795591397e-05,0.0007590518393615,0.0007596958006794,39413,-0.000575146791196,1.968230088495554,0.0099717632974916,33.0,0.01431353583372,0.0141722138715911,62,50,0.5535714285714286,1.0593805309734636,0.9190380094598288,4.380000000000109,0.0,1.8690265486725448,9.482438934739523,2328.5,62,51,2305.51,22.98999999999978,56.4796618280719,10.915931949358551,2317.4172227587737,0.9255240713007848,0.9476594834635528,-0.0221354121627682,0.5917650699995144,2.043653871515948,2323.6940834799952,2311.3038368739867,2317.498960176991,11,4,5,11,5,2,2328.5,39413,2326.67,2304.05,2316.63,2341.66,2310.84,2326.25,2333.955,2318.545,2329.643,2310.537,-8.109026548672633,-22.96000000000004,14.510973451327258,31.529999999999745,-0.3584892214935212,0.6415107342978158,1.0,1.0,9.920000000000073,0.4600000000000364,True,37,True,4,True,3,True,67,True,66,True,55,230.0,0.0,-1,0.0
115,2024-06-18,2324.51,2317.41,2324.87,2306.64,-2.543725313930041e-05,0.0004732810011043,0.0004732021443255,34051,-0.0004442642466486,1.4485840707964648,-0.0030544071653813,18.23000000000001,0.0078425130457601,0.0078665406639308,46,67,0.4070796460176991,0.7862831858407112,0.7819837350910155,5.190000000000055,0.0099999999997635,1.4450442477876144,4.895607339557553,2317.41,46,67,2324.51,-7.100000000000364,44.11215116205972,12.583980130925395,2316.525084555063,-0.3753123738220788,-0.4235384519600841,0.0482260781380053,0.3376461469124013,1.37480369631844,2319.8993590658174,2312.970835624448,2316.435097345133,8,5,3,8,6,6,2317.41,34051,2326.31,2315.52,2324.11,2336.59,2303.59,2320.09,2328.34,2311.84,2314.316,2311.437,-10.216991150442436,-18.9699999999998,0.5730088495575262,9.139999999999873,-0.9468943654817524,0.0531055418398504,0.0,1.0,0.0,8.88000000000011,False,0,True,61,False,0,True,37,True,6,True,111,0.0,0.0,-1,0.0
120,2024-06-25,2324.13,2326.02,2337.13,2321.68,-5.65149083392201e-06,0.0004298103433795,0.0004298528957087,32759,0.0007227858230722,1.5028318584070448,0.0008132075228148,15.450000000000273,0.0066476487976147,0.0066422472721645,57,55,0.5089285714285714,0.6599115044247802,0.6158523355817238,2.9400000000000546,0.0,1.4730973451327114,3.50247551293506,2326.02,57,56,2324.13,1.889999999999873,51.169277589399385,13.19340484609832,2328.4627241274857,0.1651139991570108,0.2271774139008136,-0.0620634147438028,0.3440149427991179,1.4516127803038363,2331.8341937580294,2325.2636646490505,2328.5489292035395,16,5,8,7,3,8,2326.02,32759,2332.8,2320.83,2327.53,2368.73,2355.14,2361.935,2365.3325,2358.5375,2326.559,2324.933,-4.296725663717001,-9.820000000000164,7.673274336283254,15.700000000000273,-0.3589578366548933,0.6410420798029248,1.0,0.0,4.329999999999927,0.0,True,26,False,0,False,0,True,113,True,64,True,67,40.0,0.0,-1,0.0
