Unnamed: 0,date,first_open_x,last_close_x,max_high,min_low,avg_return,volatility_return,volatility_log_return,total_volume,last_momentum_3,avg_true_range,session_return,range,range_ratio,range_ratio_close,up_moves,down_moves,up_move_ratio,avg_body,std_body,max_body,min_body,avg_candle_range,std_close,last_close_y,bullish_count,bearish_count,first_open_y,first_last_change,rsi_14_mean,rsi_14_std,ema_20_mean,macd_mean,macd_signal_mean,macd_diff_mean,macd_diff_std,atr_14_mean,bb_upper_mean,bb_lower_mean,bb_mavg_mean,count_is_doji,count_is_hammer,count_is_inverted_hammer,count_is_bullish_engulfing,count_is_bearish_engulfing,count_is_morning_star
95,2024-05-21,2413.8,2429.71,2429.97,2408.7,4.1002785435317e-05,0.0005524665488925,0.0005525180337726,40063,0.0015086251313862,2.0525663716814324,0.0065912668820946,21.269999999999985,0.0088118319661943,0.0087541311514542,65,45,0.5909090909090909,1.0237168141592703,0.7877558481107119,3.3900000000003274,0.0,2.012920353982313,4.1962772278173945,2429.71,65,48,2413.8,15.909999999999854,51.83476419833191,9.937299266692436,2417.6810739500515,-0.1598912115512302,-0.3915690955990495,0.2316778840478193,0.3312201265434293,2.206876113853374,2421.3462541205395,2413.324949419284,2417.335601769912,12,4,9,5,5,7
96,2024-05-22,2414.25,2409.88,2419.34,2404.84,-7.222937138812807e-05,0.0007637151066285,0.0007650657814729,39869,0.0001452565438073,1.907079646017687,-0.0018100859480169,14.5,0.006006006006006,0.0060168971069098,52,61,0.4601769911504424,0.9476106194690098,0.730000335538405,3.099999999999909,0.0199999999999818,1.771769911504421,2.369235382107275,2409.88,52,61,2414.25,-4.369999999999891,45.698166635237605,7.772348370192494,2415.6132977674574,-0.6566824531259713,-0.5699577840648528,-0.0867246690611184,0.5211968123983214,1.9353469681068145,2420.1563934654546,2411.286571136315,2415.7214823008853,10,7,6,6,5,6
97,2024-05-23,2372.52,2369.25,2374.05,2355.04,-0.0001492773458389,0.0015394654029944,0.0015496743934123,39023,0.0020766894778245,2.344778761061931,-0.0013782813211269,19.01000000000022,0.0080125773439213,0.0080236361717844,58,55,0.5132743362831859,1.004336283185839,0.8598804693782748,3.4899999999997817,0.0099999999997635,2.021946902654851,4.603207864672769,2369.25,58,55,2372.52,-3.269999999999982,40.66557018671421,17.309297696673198,2368.9974927469675,-2.898212713801187,-2.907728587481058,0.0095158736798711,1.2311714456454157,2.317988725229535,2378.326594461196,2359.71570642376,2369.021150442478,13,6,4,7,6,5
98,2024-05-24,2330.7,2342.03,2344.09,2330.57,-0.0001010354737155,0.0015609259307488,0.0015723830043237,34348,-0.0001280775979471,1.9951327433628423,0.0048612004977046,13.519999999999982,0.0058008323679581,0.0057727697766467,58,55,0.5132743362831859,0.8869026548672589,0.6545201072514475,4.139999999999873,0.0299999999997453,1.6607079646017806,2.6379075649293866,2342.03,58,55,2330.7,11.330000000000382,45.56819340657346,10.67467757763685,2340.4381340278896,-1.5981678854665948,-1.613598958518221,0.0154310730516264,1.056201933179416,2.070269434675742,2347.124201401394,2333.687648156128,2340.405924778761,8,5,8,6,6,4
99,2024-05-27,2346.05,2350.64,2351.71,2338.19,3.254130346997137e-05,0.0003672634622566,0.0003671673608275,28203,0.0016618798844354,1.3600884955752257,0.0019564800409197,13.519999999999982,0.0057628780290275,0.0057516250893373,51,62,0.4513274336283185,0.614159292035395,0.6005960219168337,4.029999999999745,0.0299999999997453,1.3393805309734583,2.3164038920593844,2350.64,51,62,2346.05,4.589999999999691,54.45809616758937,8.733301773834336,2343.2024601602407,0.381263148325704,0.3578659372771131,0.0233972110485909,0.2458823391952381,1.3841049953437958,2345.5006286387093,2340.8150085294324,2343.157818584071,13,7,4,8,5,7
100,2024-05-28,2350.95,2363.1,2364.14,2340.32,4.688621113088285e-05,0.0004499249397921,0.0004498327564052,32880,0.0039382623214081,1.5079646017699002,0.0051681235245326,23.81999999999971,0.010132074267849,0.0100799796876982,56,55,0.5045045045045045,0.7395575221239074,0.7443746049303421,4.420000000000073,0.0,1.502300884955738,4.628494475458774,2363.1,56,57,2350.95,12.150000000000093,53.6624875095198,14.587849106434224,2346.777011549685,0.2589482424306509,0.1931713827668484,0.0657768596638025,0.3967848918081649,1.4444165982930597,2350.189786095662,2343.1737979751347,2346.681792035398,12,9,5,7,7,8
101,2024-05-29,2358.21,2345.12,2361.37,2334.61,-6.745699736840778e-05,0.0005147368550498,0.0005149239955977,40310,0.0009176387235005,1.777699115044281,-0.0055508203255859,26.759999999999764,0.0113475899092955,0.0114109299310908,47,66,0.415929203539823,0.8138938053097328,0.7423159146841956,5.5,0.0100000000002182,1.730265486725704,6.384726635732273,2345.12,47,66,2358.21,-13.090000000000146,43.82777896022531,11.108058105182865,2350.228233512465,-0.464169136420512,-0.3412774895373137,-0.1228916468831983,0.3505268768165925,1.7530549025377276,2354.247846462946,2346.567489820239,2350.407668141593,14,3,3,3,3,5
102,2024-05-30,2334.43,2343.25,2345.16,2322.74,-6.79685741928814e-06,0.0007275542823234,0.0007280745147121,41480,0.0008157721646577,2.055221238938063,0.0037782242346098,22.420000000000076,0.0096040575215363,0.009567907820335,64,49,0.5663716814159292,1.000176991150418,0.9504942157155808,4.7800000000002,0.0300000000002,1.9612389380531043,4.207823728600191,2343.25,64,49,2334.43,8.820000000000164,49.55337926381234,11.780418773651895,2334.8881769625823,-0.2652936637982587,-0.3481906768129298,0.0828970130146711,0.5095368029640426,2.02373070601145,2340.068370057113,2329.4915325977545,2334.779951327433,15,6,2,6,7,5
103,2024-05-31,2343.75,2354.76,2359.8,2339.72,4.349617915495419e-05,0.0005177914438792,0.0005175571791091,36105,0.0001019316038939,1.5107964601769814,0.0046976,20.080000000000386,0.0085674666666668,0.0085274083133739,58,54,0.5178571428571429,0.7393805309734569,0.95922986518377,6.420000000000073,0.0,1.504336283185835,3.4143127342897346,2354.76,58,55,2343.75,11.010000000000218,54.12712797942264,7.99081799933613,2343.3079419049504,0.5356027331171656,0.4956760326004839,0.0399267005166816,0.337627796296242,1.5345731360063168,2345.8161514248413,2340.690751230026,2343.2534513274336,14,7,3,6,4,5
104,2024-06-03,2321.44,2333.53,2336.51,2314.77,-7.909602569560271e-05,0.0014483790372341,0.0014574466616605,39057,0.000686126942061,2.0276991150442325,0.0052079743607416,21.74000000000024,0.0093648769729134,0.0093163576212863,57,55,0.5089285714285714,0.8590265486725316,0.8533327150081128,5.069999999999709,0.0,1.7324778761061783,4.827928833738361,2333.53,57,56,2321.44,12.090000000000146,49.05785074622738,14.75914450901072,2327.333612173133,-1.0170615269544898,-0.964391139146742,-0.0526703878077477,1.114639288571781,2.097121819965762,2335.236085771403,2319.5849319277127,2327.4105088495576,11,8,6,5,3,7
105,2024-06-04,2345.79,2337.25,2351.74,2325.42,1.433602657621885e-05,0.0006961346777251,0.0006949768944853,40332,0.0017100537445462,1.805132743362824,-0.0036405645859177,26.31999999999971,0.011220100691025,0.0112610974435767,56,57,0.495575221238938,0.820796460176959,0.6309532776353501,3.1399999999998727,0.0299999999997453,1.7013274336283106,8.088411935155193,2337.25,56,57,2345.79,-8.539999999999964,48.13490075061832,18.90626628137217,2338.181520333891,0.0363778148530521,0.0422822546547777,-0.0059044398017256,0.6555527863797105,1.78259041653431,2343.8771986646643,2332.440385406133,2338.158792035398,8,8,4,5,5,5
106,2024-06-05,2337.26,2343.48,2345.31,2328.14,2.36543515119064e-05,0.0004417767678239,0.0004418202578307,36998,0.0010636525572516,1.568407079646006,0.0026612358060291,17.170000000000073,0.0073462088086049,0.0073267107037397,58,55,0.5132743362831859,0.7404424778760987,0.7389137652427492,4.909999999999855,0.0199999999999818,1.566902654867244,3.350973180247782,2343.48,58,55,2337.26,6.2199999999998,53.81668175798107,11.87765250389848,2334.255979120995,0.3002846958944182,0.2659253377345947,0.0343593581598234,0.3960710001452444,1.5785225981056663,2337.651280244856,2330.812206480808,2334.231743362832,10,5,7,1,2,5
107,2024-06-06,2368.53,2359.14,2371.46,2353.44,5.9514154284371845e-05,0.0010785733779305,0.0010737804389649,32703,0.001277518642859,1.7570796460177087,-0.0039644843003889,18.019999999999985,0.0076080944720987,0.0076383766965928,52,61,0.4601769911504424,0.7534513274336312,0.6505969373137208,3.019999999999982,0.0099999999997635,1.5353982300885076,3.903918490799563,2359.14,52,61,2368.53,-9.390000000000327,53.89255399095013,16.60243942286014,2361.7369112581746,1.4435618507856809,1.5448699506371968,-0.1013080998515158,0.9395628243980972,1.697457721172428,2367.809342095364,2355.927560559504,2361.868451327434,9,7,7,7,5,5
108,2024-06-07,2380.11,2326.36,2387.69,2313.31,-0.0001228476039252,0.0014000447586442,0.0013993178456961,45649,0.0014248509502592,3.1295575221238927,-0.022582989861813,74.38000000000011,0.0312506564822634,0.0319726955415327,50,63,0.4424778761061947,1.5899115044248016,1.853034430128456,15.220000000000256,0.0099999999997635,2.8829203539823087,22.30492891145985,2326.36,50,63,2380.11,-53.75,42.854561354469006,18.360468726973934,2357.394053328492,-1.76499632595486,-1.656655997297326,-0.1083403286575341,1.281071513982945,2.92545734595878,2368.714713288732,2346.3556495431267,2357.5351814159294,10,5,7,0,5,3
109,2024-06-10,2295.35,2307.23,2308.56,2287.78,-7.205479851769038e-05,0.0014250831030323,0.0014337616664031,35825,0.0008936434189235,1.9867256637168265,0.0051756812686518,20.779999999999745,0.009053085586076,0.0090064709630161,65,48,0.5752212389380531,0.9135398230088416,0.7972686860619757,3.450000000000273,0.0099999999997635,1.7110619469026662,4.465360913506251,2307.23,65,48,2295.35,11.88000000000011,48.54711406283877,14.146232248625626,2299.0990957041945,-1.7293463646346332,-1.9385721247404928,0.2092257601058594,0.8601191063509007,2.283611165439815,2306.00201185271,2291.632262483573,2298.817137168141,11,8,6,5,5,5
110,2024-06-11,2303.63,2312.94,2319.94,2297.75,2.1986262739279588e-05,0.0004752502351682,0.0004752634989016,39449,-0.0022603939297206,1.571681415929231,0.0040414476283083,22.19000000000005,0.0096326232945395,0.0095938502511954,60,52,0.5357142857142857,0.7785840707964966,0.6875757974536313,3.590000000000145,0.0,1.542212389380559,4.539627710889095,2312.94,60,53,2303.63,9.309999999999944,54.45137210046661,10.678161263473688,2305.135045030106,0.5214811721357887,0.503404070138326,0.0180771019974626,0.3877023905758437,1.4695832138140037,2308.468289806078,2301.718612848789,2305.0934513274337,11,5,3,5,5,5
111,2024-06-12,2314.07,2336.3,2341.66,2310.84,8.912117779791088e-05,0.0006159642709003,0.0006150890966198,33820,-0.0015769298159392,1.4799115044247708,0.0096064509716646,30.81999999999971,0.0133185253687225,0.0131917989984161,64,48,0.5714285714285714,0.6417699115044125,0.7351253902864164,4.809999999999945,0.0,1.3923893805309666,6.480488635033532,2336.3,64,49,2314.07,22.230000000000015,53.660578306318655,12.087496989128203,2314.629197412273,0.5833308684301317,0.479951240979064,0.1033796274510677,0.6845032534758126,1.4285790935946845,2318.073905396934,2310.9546521251896,2314.514278761062,10,6,4,3,5,9
112,2024-06-13,2314.29,2316.63,2326.67,2304.05,-7.419033320319712e-05,0.0011251768406669,0.0011277799420568,36419,-0.0014698022447887,1.9686725663716496,0.0010111092386866,22.61999999999989,0.0097740559739703,0.0097641833180093,54,59,0.4778761061946903,0.9353097345132908,1.3196881874657185,12.769999999999982,0.0300000000002,1.7766371681415547,3.711183822801812,2316.63,54,59,2314.29,2.340000000000145,47.56904608753759,11.904800803601738,2315.2848122739742,-0.4024534105267019,-0.2623931644817135,-0.1400602460449884,0.986517552024821,1.9521193848248464,2322.7086321753964,2308.197651010444,2315.4531415929205,15,2,4,8,4,7
113,2024-06-14,2305.51,2328.5,2336.59,2303.59,4.551466795591397e-05,0.0007590518393615,0.0007596958006794,39413,-0.000575146791196,1.968230088495554,0.0099717632974916,33.0,0.01431353583372,0.0141722138715911,62,50,0.5535714285714286,1.0593805309734636,0.9190380094598288,4.380000000000109,0.0,1.8690265486725448,9.482438934739523,2328.5,62,51,2305.51,22.98999999999978,56.4796618280719,10.915931949358551,2317.4172227587737,0.9255240713007848,0.9476594834635528,-0.0221354121627682,0.5917650699995144,2.043653871515948,2323.6940834799952,2311.3038368739867,2317.498960176991,11,4,5,11,5,2
114,2024-06-17,2324.42,2324.11,2326.31,2315.52,-1.6591483082275185e-05,0.0004678485240777,0.0004679258902838,35462,0.0010250976642418,1.4330088495575448,-0.0001333666032816,10.789999999999964,0.004642018223901,0.0046426373966808,61,52,0.5398230088495575,0.775044247787598,0.6457666040863601,3.230000000000018,0.0099999999997635,1.397522123893826,2.174692823099785,2324.11,61,52,2324.42,-0.3099999999999454,45.94924976956946,8.869510292508469,2321.16623950897,-0.5738820830102643,-0.5540312775749354,-0.0198508054353289,0.3244297135268051,1.5291649627420705,2324.1024984600062,2318.240510389551,2321.171504424779,14,6,4,1,8,6
115,2024-06-18,2324.51,2317.41,2324.87,2306.64,-2.543725313930041e-05,0.0004732810011043,0.0004732021443255,34051,-0.0004442642466486,1.4485840707964648,-0.0030544071653813,18.230000000000015,0.0078425130457601,0.0078665406639308,46,67,0.4070796460176991,0.7862831858407112,0.7819837350910155,5.190000000000055,0.0099999999997635,1.4450442477876144,4.895607339557553,2317.41,46,67,2324.51,-7.100000000000364,44.11215116205972,12.583980130925395,2316.525084555063,-0.3753123738220788,-0.4235384519600841,0.0482260781380053,0.3376461469124013,1.37480369631844,2319.8993590658174,2312.970835624448,2316.435097345133,8,5,3,8,6,6
116,2024-06-19,2328.28,2330.87,2335.06,2325.29,5.1397423243621787e-05,0.0005409610388914,0.0005401358853391,27619,0.0011296086314125,1.1309734513274714,0.0011124091604102,9.769999999999982,0.0041962306939027,0.0041915679553128,57,56,0.504424778761062,0.5661946902654749,0.4783478235852298,2.199999999999818,0.0099999999997635,1.0353982300885238,1.8769176960980325,2330.87,57,56,2328.28,2.5899999999996908,55.79545246889157,12.767516743381526,2328.420434154612,0.9244272596816312,0.985961156070884,-0.0615338963892527,0.3791518805051636,1.2396441657654196,2332.141039964956,2324.9072520704426,2328.524146017699,12,9,2,4,7,7
117,2024-06-20,2333.98,2338.69,2345.67,2331.66,2.9731545360306963e-05,0.0004280334330327,0.0004280295386538,34564,-2.565473009086272e-05,1.5432743362831929,0.0020180121509181,14.010000000000218,0.0060026221304382,0.0059905331617273,59,54,0.5221238938053098,0.754955752212401,0.5964614762643979,2.819999999999709,0.0299999999997453,1.514513274336286,3.316351517764904,2338.69,59,54,2333.98,4.710000000000036,55.6528395657036,15.173180913980158,2338.004060764514,0.6206003829691012,0.6068466905467764,0.0137536924223248,0.502151601851795,1.4544732062227468,2342.0551315702105,2333.921381704125,2337.9882566371684,8,5,3,4,4,4
118,2024-06-21,2362.18,2357.2,2368.73,2355.14,7.029412573538547e-05,0.0010329521251636,0.001028774886576,35520,-0.0015460533282504,1.5753982300884672,-0.0021082220660576,13.590000000000146,0.0057531602164103,0.0057653147802478,57,55,0.5089285714285714,0.7430088495575063,0.6897513591294929,3.6700000000000728,0.0,1.3717699115044026,2.5335134699715978,2357.2,57,56,2362.18,-4.980000000000018,58.88113206071491,14.89789001886506,2361.080282097372,1.5620891449443983,1.592610749184744,-0.0305216042403456,0.8207112956264413,1.607864621480292,2367.161030874689,2355.072827532391,2361.11692920354,9,10,5,5,3,9
119,2024-06-24,2325.47,2327.53,2332.8,2320.83,-0.0001111948085847,0.0013383813802078,0.0013466221999786,37771,0.000124611127344,1.6994690265486725,0.0008858424318527,11.970000000000256,0.0051473465579002,0.0051427908555422,62,51,0.5486725663716814,0.7169911504424616,0.6411539331489787,3.400000000000091,0.0099999999997635,1.4201769911504427,2.2318602673206893,2327.53,62,51,2325.47,2.0600000000004,40.91867948381416,15.569469676336404,2329.4508742827084,-2.33671716659828,-2.364270471392995,0.0275533047947156,1.2292006864152163,1.7444881203886569,2336.7212092067693,2322.1060474303986,2329.413628318584,16,9,4,1,5,8
120,2024-06-25,2324.13,2326.02,2337.13,2321.68,-5.65149083392201e-06,0.0004298103433795,0.0004298528957087,32759,0.0007227858230722,1.5028318584070448,0.0008132075228148,15.450000000000273,0.0066476487976147,0.0066422472721645,57,55,0.5089285714285714,0.6599115044247802,0.6158523355817238,2.9400000000000546,0.0,1.4730973451327114,3.50247551293506,2326.02,57,56,2324.13,1.889999999999873,51.169277589399385,13.19340484609832,2328.4627241274857,0.1651139991570108,0.2271774139008136,-0.0620634147438028,0.3440149427991179,1.4516127803038363,2331.8341937580294,2325.2636646490505,2328.5489292035395,16,5,8,7,3,8
121,2024-06-26,2317.27,2300.28,2318.41,2300.09,-9.829206240656155e-05,0.000601066971516,0.0006014193948833,36717,-0.002558343234266,1.7456637168142095,-0.0073319034898824,18.31999999999971,0.0079058547342345,0.0079642478306987,51,62,0.4513274336283185,0.9129203539822794,0.7113162866625033,3.3700000000003456,0.0300000000002,1.6653982300885444,3.720967240236176,2300.28,51,62,2317.27,-16.98999999999978,41.30006077548392,13.5953354087654,2315.2720538512085,-1.062876582570107,-1.100224062923939,0.037347480353832,0.5538975674867446,1.7015061698062672,2320.1228363603745,2310.2170308962627,2315.169933628318,8,6,2,8,3,4
122,2024-06-27,2299.0,2322.55,2325.59,2296.54,8.536820294150099e-05,0.0004498940811571,0.0004497702204586,33251,-0.0001076287239538,1.4853097345132715,0.0102435841670291,29.050000000000185,0.0126359286646368,0.0125078039224129,63,49,0.5625,0.7565486725663577,0.7074385004965535,5.4399999999996,0.0,1.4775221238938057,8.007740674764834,2322.55,63,50,2299.0,23.550000000000185,55.83758879742432,16.62707743223727,2307.1595358113004,0.3611701304633332,0.2626125849038271,0.098557545559506,0.4390251444786217,1.4986053747321113,2311.406121596911,2302.7459315004344,2307.076026548673,10,2,6,7,0,6
123,2024-06-28,2321.79,2332.81,2339.75,2319.79,3.908266752304865e-05,0.0003879002293643,0.0003878900356444,32848,-0.002262520850263,1.383716814159285,0.0047463379547676,19.96000000000004,0.0085968153881272,0.0085562047487793,60,51,0.5405405405405406,0.6383185840708014,0.5295161245603452,3.450000000000273,0.0,1.36362831858406,5.060456656349704,2332.81,60,53,2321.79,11.019999999999982,60.57753201548206,8.049906528782229,2327.8998107034167,1.04886007340282,1.099349625512902,-0.050489552110082,0.2710621245467058,1.380188658742079,2330.895660081615,2325.0519062900667,2327.9737831858406,11,5,4,3,3,8
124,2024-07-01,2324.74,2325.86,2338.53,2318.5,-2.627124116991298e-05,0.0005172808335837,0.0005176029230164,34600,-0.000588682682846,1.5593805309734357,0.0004817743059439,20.0300000000002,0.0086160172750502,0.0086118682981779,61,52,0.5398230088495575,0.7776991150442326,0.5525056703806408,2.2399999999997817,0.0099999999997635,1.4883185840707789,4.594211975488802,2325.86,61,52,2324.74,1.1200000000003456,50.48455268553238,16.084367541191632,2327.875171456859,-0.1503022828673181,-0.0943668185672022,-0.0559354643001159,0.6078887156680215,1.630625878951956,2332.8639563380107,2323.05011445845,2327.9570353982303,11,7,5,4,2,4
125,2024-07-02,2326.05,2328.72,2332.45,2319.12,1.0952992459116524e-05,0.0003960726518826,0.0003960466727954,33476,0.0009413160371882,1.3761061946902615,0.0011478687044559,13.329999999999927,0.0057307452548311,0.005724174653887,56,57,0.495575221238938,0.6977876106194641,0.6027670340563824,2.869999999999891,0.0099999999997635,1.373805309734503,2.9339961040244806,2328.72,56,57,2326.05,2.669999999999618,46.81854316696754,11.291392335765195,2327.359340846052,-0.4784845277685219,-0.5233533881620935,0.0448688603935716,0.4067978069012909,1.3633202211486255,2331.059643360201,2323.494790268118,2327.277216814159,14,3,3,3,6,5
126,2024-07-03,2331.76,2351.26,2356.12,2331.76,8.537904049923325e-05,0.0005146194801554,0.0005145061570881,35249,-9.355809957978244e-05,1.6338938053097354,0.0083627817614162,24.359999999999676,0.0104470442927229,0.0103604025075915,59,54,0.5221238938053098,0.8750442477875834,0.7821857240791326,4.009999999999764,0.0100000000002182,1.603185840707967,6.052016784400516,2351.26,59,54,2331.76,19.5,62.96186754847693,10.118046921434535,2340.262116588494,1.453539901009397,1.4203528853302845,0.0331870156791127,0.3979371557025229,1.5760475202108135,2344.4273899043187,2335.9952030160352,2340.211296460177,13,3,7,5,5,3
127,2024-07-04,2358.1,2358.4,2360.43,2350.64,2.6924654699696568e-05,0.0004307392668852,0.000430330231351,22504,0.0002926568577137,1.0755752212389578,0.0001272210678089,9.789999999999964,0.0041516475128281,0.004151119402985,59,54,0.5221238938053098,0.5576991150442395,0.3850278488293839,1.639999999999873,0.0100000000002182,1.014424778761083,1.385665924286572,2358.4,59,54,2358.1,0.3000000000001819,54.1283758430664,6.7456532255153245,2356.6710415557527,0.6335018373075657,0.6859502099085157,-0.0524483726009499,0.2907233085854451,1.250080044589856,2359.4246726906213,2354.092769787255,2356.758721238938,4,4,5,2,4,8
128,2024-07-05,2361.8,2374.07,2380.06,2352.3,5.875554907427308e-05,0.0005482550402718,0.0005480387352155,33681,-0.000854341147258,1.6842477876106048,0.0051951901092386,27.759999999999764,0.0117537471420102,0.0116929997851789,59,52,0.5315315315315315,0.8282300884955766,1.114276855575984,7.539999999999964,0.0,1.6571681415929065,2.8368183392915176,2374.07,59,54,2361.8,12.269999999999982,56.76966595869805,9.27645614251236,2364.2686871188084,0.5774566026264647,0.5055285854876391,0.0719280171388255,0.2823920334943368,1.3376762716478476,2366.8293820648933,2361.5035648377616,2364.1664734513274,8,3,5,4,3,10
129,2024-07-08,2382.93,2374.14,2386.81,2368.33,3.936464055428655e-07,0.0005177698574265,0.0005173676906709,33221,-0.0001389783825442,1.4791150442477623,-0.0036887361357655,18.480000000000015,0.0077551585652956,0.0077838712123126,57,56,0.504424778761062,0.7312389380531145,0.5654961992157391,2.7800000000002,0.0300000000002,1.4007079646017595,4.667775208283589,2374.14,57,56,2382.93,-8.789999999999964,49.96932034549221,13.013778332620282,2376.948783389219,0.4068366128492773,0.4734909081762184,-0.0666542953269411,0.5038200326000081,1.7107620630121945,2381.3126990697524,2372.767053142637,2377.0398761061947,6,8,4,9,5,3
130,2024-07-09,2367.7,2363.76,2368.77,2356.14,-3.868469222159149e-05,0.0004275226893113,0.0004276675730014,31773,0.0017460290552797,1.3139823008849438,-0.0016640621700382,12.63000000000011,0.0053342906618237,0.005343182048939,61,52,0.5398230088495575,0.6740707964601856,0.5383334686925229,2.75,0.0099999999997635,1.2621238938052968,2.86828217232928,2363.76,61,52,2367.7,-3.9399999999996,41.18249143461551,10.963175816757069,2363.8344408292205,-0.8469020363852149,-0.8322892122852646,-0.0146128240999502,0.3301267856743838,1.312790310112398,2367.0840030261497,2360.6336252924343,2363.858814159292,13,3,7,7,6,6
131,2024-07-10,2368.2,2379.51,2381.82,2366.66,5.88490325559515e-05,0.0003949818464285,0.0003948521491431,29278,0.0005844953156275,1.171946902654878,0.0047757790727136,15.16000000000031,0.0064014863609493,0.0063710595878984,60,52,0.5357142857142857,0.6161946902654998,0.5503169842789063,3.369999999999891,0.0,1.1355752212389516,3.682455062108684,2379.51,60,53,2368.2,11.3100000000004,60.41278188356513,7.698091007972492,2371.345904884391,1.039743989434,0.9856903329726132,0.0540536564613866,0.3260571464115664,1.2072555331365458,2374.327977403076,2368.19118188896,2371.2595796460178,6,7,3,3,8,7
132,2024-07-11,2378.78,2409.84,2409.86,2378.49,0.0001124920750488,0.0008995450550606,0.0008966806330738,32717,0.0011840514501515,1.6091150442477828,0.0130571133101842,31.370000000000346,0.0131874322131514,0.0130174617401986,58,54,0.5178571428571429,0.8236283185840924,1.220489554841277,10.13000000000011,0.0,1.520973451327429,7.33074573153427,2409.84,58,55,2378.78,31.059999999999945,55.345436188939736,11.144944571873689,2382.31079197446,0.8014111937088064,0.6421573691550234,0.1592538245537829,0.7122962687199188,1.3823741380094647,2385.846957792829,2378.3356439770823,2382.091300884956,11,3,4,4,7,5
133,2024-07-12,2408.74,2401.27,2410.1,2391.44,-3.1370448403128375e-05,0.0005617784664768,0.0005618079704782,36956,-0.0010317212688507,1.6448672566371552,-0.0031012064398813,18.65999999999985,0.007746788777535,0.0077708879051501,53,58,0.4774774774774775,0.7853097345132724,0.8808722045268688,5.860000000000127,0.0,1.6146017699114787,3.41555145865935,2401.27,53,60,2408.74,-7.4699999999998,50.94253041341256,12.3178733410852,2404.082598738791,0.6571724243861,0.8807168646164589,-0.2235444402303589,0.4777063171362699,1.7221236449215418,2408.7361176518502,2400.0719000472645,2404.4040088495576,11,6,9,5,7,8
134,2024-07-15,2411.64,2415.15,2420.86,2401.32,5.116555884059722e-05,0.0005662936071624,0.0005655696491898,37452,0.0012520054889246,1.4901769911504574,0.0014554411106135,19.539999999999964,0.0081023701713356,0.0080905947870732,62,51,0.5486725663716814,0.673716814159281,0.5682180710190707,2.6100000000001278,0.0099999999997635,1.396371681415949,4.589582906402787,2415.15,62,51,2411.64,3.5100000000002183,57.45016940710399,13.621035597617375,2409.950846598247,0.9283852161038058,0.9084673978185804,0.0199178182852254,0.6139013366104051,1.6032739673589431,2415.109516017349,2404.758873363181,2409.934194690265,11,7,10,9,6,8
135,2024-07-16,2428.66,2436.25,2444.02,2425.11,7.723349865960875e-05,0.0007135575674273,0.0007128398915246,39148,0.0001601077237607,1.7742477876106455,0.003125180140489,18.90999999999985,0.007786186621429,0.0077619291944586,61,52,0.5398230088495575,0.8935398230088357,0.8503632840838414,6.4900000000002365,0.0399999999999636,1.646902654867284,4.882067757402819,2436.25,61,52,2428.66,7.5900000000001455,60.97451470839909,10.867484913720622,2433.7505156702323,1.3953909168302243,1.439388637898084,-0.0439977210678595,0.4644527648220383,1.6937227582977563,2438.528380196518,2429.0658675910927,2433.7971238938053,10,5,8,8,1,9
136,2024-07-17,2471.8,2475.67,2479.27,2461.91,0.0001430882522615,0.0014497750702858,0.001440797261114,74902,-0.0010249333188067,2.233362831858438,0.0015656606521563,17.360000000000127,0.0070232219435229,0.0070122431503391,62,51,0.5486725663716814,1.0146017699115253,0.7904519902722875,3.650000000000091,0.0099999999997635,1.92513274336286,3.4790748762151744,2475.67,62,51,2471.8,3.869999999999891,58.459588977396,10.800250120442325,2467.597325449502,2.112380312144584,2.032799434501351,0.0795808776432327,1.2169266924452695,2.2679259652996424,2476.114915342265,2458.836518286053,2467.475716814159,11,6,10,9,7,3
137,2024-07-18,2467.92,2463.51,2474.8,2460.2,-4.344232249954745e-05,0.0005141305607934,0.0005144484732286,75567,8.118563501469112e-06,1.6910619469026924,-0.0017869298842749,14.600000000000364,0.0059159129955591,0.0059265032413103,55,57,0.4910714285714285,0.7990265486725822,0.6132844315093328,3.320000000000164,0.0,1.6213274336283592,3.003897562983809,2463.51,55,58,2467.92,-4.409999999999855,45.81159895830133,9.32869255496026,2467.905118081858,-0.4621784787132852,-0.4174349571881035,-0.0447435215251817,0.3997186833268146,1.6987430312112035,2471.664188743097,2464.2595192215044,2467.961853982301,10,8,3,2,5,6
138,2024-07-19,2428.65,2396.32,2429.21,2393.71,-0.0002436463241476,0.0014430019823164,0.0014515395032616,83814,-0.0010380146822798,2.4352212389380354,-0.0133119222613385,35.5,0.014617174150248,0.0148143820524804,51,61,0.4553571428571428,1.1299115044247652,0.9591611807564108,4.230000000000018,0.0,2.127522123893788,7.214682422814271,2396.32,51,62,2428.65,-32.32999999999993,34.32506001120893,10.836780424314316,2421.294333572605,-3.529943359552885,-3.4346088429704924,-0.0953345165823928,1.2077579597666532,2.3727208648214244,2430.2120027846727,2412.649068011788,2421.43053539823,10,6,6,2,5,4
